route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
3294643702,16_平日(共通),c831f42a-86fe-417b-8a13-c9a20f36f86a,東観音台線・湯来線,,,,30603 0,0,0
3294643702,16_日祝(共通),847f76f2-c1c5-489d-b6b8-b410211e9c51,東観音台線・湯来線,,,,30603 0,0,0
3294643702,16_平日(共通),95ce0570-af36-4892-accd-b194dda4a8db,東観音台線・湯来線,,,,30603 0,0,0
3294643702,16_平日(共通),1a261a2c-800d-4cad-b5dd-ba364d777eaf,東観音台線・湯来線,,,,30603 0,0,0
3294643702,16_土曜(共通),b370e252-fca7-4141-8951-d9bf17e7cf0a,東観音台線・湯来線,,,,30603 0,0,0
3294643702,16_平日(共通),75492156-0299-4911-a14e-e001ab12c6c5,東観音台線・湯来線,,,,30603 0,0,0
3294643702,16_土曜(共通),12b45315-0e55-4a70-9105-e6982da79540,東観音台線・湯来線,,,,30603 0,0,0
3294643702,16_日祝(共通),20289d3f-bfa9-48a3-88fd-ec6043ee8ffb,東観音台線・湯来線,,,,30603 0,0,0
3294643702,16_平日(共通),d197c682-2c75-4748-8063-fd991c71713c,東観音台線・湯来線,,,,30603 0,0,0
3294643702,16_平日(共通),3bfe142f-b1c8-4f73-873d-f5bb11f7c403,東観音台線・湯来線,,,,30603 0,0,0
2690976312,11_平日(共通),e1a76e2c-379f-487d-8203-d181ec021780,中地経由,,,,30802 0,0,0
2641382163,27_平日(共通),89d14afd-9eb8-4b17-ae7f-46bbef4bd198,,,,,60301 9,0,0
2641382163,27_日祝(共通),4912cc08-8f14-4d17-822b-471575818cd4,,,,,60301 9,0,0
2641382163,27_日祝(共通),c09a5fcb-5ea2-4a23-8a13-4a826e6b869c,,,,,60301 9,0,0
2641382163,27_土曜(共通),1f7ecd05-15c0-4bd9-90bb-539ace227d62,,,,,60301 9,0,0
2641382163,27_日祝(共通),6ee89ece-cc8c-417f-811b-581e24798ef4,,,,,60301 9,0,0
2641382163,27_土曜(共通),90ac74a6-8d52-44db-aec3-350826673192,,,,,60301 9,0,0
2641382163,21_平日(共通),d9da40bf-35ee-4df9-9235-3ee23fe943f2,,,,,60301 9,0,0
2641382163,27_平日(共通),b8cb40f7-7612-4a20-a446-0f5c92c1f1f1,,,,,60301 9,0,0
2641382163,27_平日(共通),fcf0d6ec-ada6-4753-b694-0f9f4643a020,,,,,60301 9,0,0
2641382163,27_土曜(共通),44279be8-f4f5-4650-b74c-82e16d640215,,,,,60301 9,0,0
2641382163,27_日祝(共通),07555bb4-be17-406e-9ebf-7e09b388d176,,,,,60301 9,0,0
2641382163,27_平日(共通),08dd99fe-9008-464c-a11f-761475e3f399,,,,,60301 9,0,0
2641382163,27_日祝(共通),cd25ee92-f6d7-4894-9e50-64b87ae7144c,,,,,60301 9,0,0
2641382163,27_土曜(共通),33932189-f7b9-4591-b920-a166c00b29ef,,,,,60301 9,0,0
2641382163,27_日祝(共通),5beec1d7-3ef7-4880-aa11-8b44e69cc932,,,,,60301 9,0,0
2641382163,27_日祝(共通),a383740f-361e-48d2-8eed-8fc2e31a7061,,,,,60301 9,0,0
2641382163,21_平日(共通),01d21cb0-31ca-46b2-ac13-9d4b186f03db,,,,,60301 9,0,0
2641382163,27_土曜(共通),c724862f-8c90-4fb1-99f5-9588c95c0488,,,,,60301 9,0,0
2641382163,27_土曜(共通),7b591473-c753-4606-abf0-bfef374e6b61,,,,,60301 9,0,0
2641382163,27_平日(共通),428cddb8-dbba-4349-8b7e-b3ef518c1322,,,,,60301 9,0,0
2641382163,27_土曜(共通),fe257c0d-2279-4eda-9268-a6f334db9f6d,,,,,60301 9,0,0
2641382163,27_平日(共通),43d6ff56-afef-462a-bf0a-aab93c575397,,,,,60301 9,0,0
2641382163,27_日祝(共通),664a32ed-fa8f-4a15-88b7-f5899955cd0f,,,,,60301 9,0,0
2641382163,27_日祝(共通),13d86e6c-92fe-4746-b4c7-fcc5320f0288,,,,,60301 9,0,0
2641382163,27_土曜(共通),a51aaf40-85b6-4bd6-ab99-f2ac778b571a,,,,,60301 9,0,0
2641382163,21_平日(共通),68369b1e-f9b7-4214-8323-f10924ff65cc,,,,,60301 9,0,0
2641382163,27_土曜(共通),7d1843d9-8f25-4ab6-9512-d5731f62deb7,,,,,60301 9,0,0
1471981638,21_日祝(共通),456bba41-bbbd-4235-a5cb-9500ffc06b22,,,,,50304 9,0,0
1471981638,21_土曜(共通),fcaee98a-14a3-4451-b76b-97fe7b4a308b,,,,,50304 9,0,0
1471981638,21_平日(共通),a8b90bce-42f8-4d40-90e3-9affca2dc7c7,,,,,50304 9,0,0
1471981638,21_土曜(共通),9d9fbb4e-f67e-49c2-abfe-8e9c7e7d20d1,,,,,50304 9,0,0
1471981638,21_平日(共通),3ef7f0b7-7492-4b6d-88ad-92c117a45f72,,,,,50304 9,0,0
1471981638,21_土曜(共通),aabe4247-8569-42d7-8dbc-898a097b0dfc,,,,,50304 9,0,0
1471981638,21_平日(共通),d00fe8da-53e3-43f7-a03b-8dbd2f106a46,,,,,50304 9,0,0
1471981638,21_日祝(共通),47b43d49-bbca-44a3-b916-a099579a4d62,,,,,50304 9,0,0
1471981638,21_土曜(共通),5373b360-5a38-43cf-ad9b-a49440108c69,,,,,50304 9,0,0
1471981638,21_日祝(共通),7f134acf-a831-4ed6-81c2-630e6979eb4c,,,,,50304 9,0,0
1471981638,21_日祝(共通),b286f208-6fb0-4430-8aeb-5d390949d928,,,,,50304 9,0,0
1471981638,21_平日(共通),b540da3b-09b2-47c3-b874-5e4f99174c10,,,,,50304 9,0,0
1471981638,21_平日(共通),07d5d5a5-4baa-462c-a35b-5e8a6fdaea87,,,,,50304 9,0,0
1471981638,21_日祝(共通),23fc390d-f664-4815-89b6-5ef010f206b4,,,,,50304 9,0,0
1471981638,21_土曜(共通),1f7b6b5d-22d3-4fe2-8f4e-6ecbb074c997,,,,,50304 9,0,0
1471981638,21_平日(共通),9b689f74-760f-4a33-b15d-6789bd7e088f,,,,,50304 9,0,0
1471981638,21_平日(共通),48d1c2e1-2f26-4a31-8a2c-681c05b7d09c,,,,,50304 9,0,0
1471981638,21_土曜(共通),08cb5284-58d9-4ad3-9ec9-6a2a51bb87f3,,,,,50304 9,0,0
1471981638,21_日祝(共通),3b39c3f5-9cb7-4871-88e9-75a126c6ff96,,,,,50304 9,0,0
1471981638,21_平日(共通),7e86b579-1687-47fc-a86a-740c1e7a4ad9,,,,,50304 9,0,0
1471981638,21_日祝(共通),3315b5b7-5b25-4def-8480-7a181a4d4d62,,,,,50304 9,0,0
1471981638,21_土曜(共通),4b6aee7d-ee47-4182-a0c4-80846aacc33f,,,,,50304 9,0,0
1471981638,21_平日(共通),55108f7b-54a2-4df6-aac6-871f37fb729f,,,,,50304 9,0,0
1471981638,21_平日(共通),a30a9e26-2d75-420f-be35-0ff88fd74579,,,,,50304 9,0,0
1471981638,21_土曜(共通),c1d8bd3d-2040-4e33-b5da-0e2a2520b480,,,,,50304 9,0,0
1471981638,21_平日(共通),918277ba-753e-4b6c-b2bb-1615d6d64951,,,,,50304 9,0,0
1471981638,21_土曜(共通),a0ecf5ed-cfb7-4c79-91ab-1720abba2e20,,,,,50304 9,0,0
1471981638,21_日祝(共通),3a1c7f0a-c23d-48e6-8212-1724651e17c7,,,,,50304 9,0,0
1471981638,21_土曜(共通),1f27139e-1973-4dd0-8e08-128bfbd37312,,,,,50304 9,0,0
1471981638,21_土曜(共通),d236bc1d-6dac-4d54-b6e6-1480771763bd,,,,,50304 9,0,0
1471981638,21_平日(共通),762fd685-ff7f-4746-8e3b-0091c247766d,,,,,50304 9,0,0
1471981638,21_土曜(共通),5e2f9f8b-4c2b-43f2-89ef-01a23c256885,,,,,50304 9,0,0
1471981638,21_日祝(共通),773c3be5-c971-44a8-aad9-0560ff21305e,,,,,50304 9,0,0
1471981638,21_土曜(共通),590a827e-32f2-495b-bcaf-091c71da6771,,,,,50304 9,0,0
1471981638,21_土曜(共通),93f3ca89-404a-482a-a8b1-0ae31638ae68,,,,,50304 9,0,0
1471981638,21_平日(共通),1ba7d52e-4027-43d1-9b82-1bccfb74f233,,,,,50304 9,0,0
1471981638,21_土曜(共通),51afb536-4cc5-4a9f-8c77-19140b587352,,,,,50304 9,0,0
1471981638,21_平日(共通),cc25c5d9-1805-4bca-b267-1ebab0cc8d57,,,,,50304 9,0,0
1471981638,21_日祝(共通),faee1d73-532a-41ab-bb07-246b88aee7e0,,,,,50304 9,0,0
1471981638,21_土曜(共通),3a14b5f9-75da-480d-b097-2d54d71404a6,,,,,50304 9,0,0
1471981638,21_日祝(共通),a4fc98a5-0e3b-4cce-a6b4-2dcf2b202c3e,,,,,50304 9,0,0
1471981638,21_平日(共通),a4069b98-1dde-416c-a278-2e08e6894013,,,,,50304 9,0,0
1471981638,21_日祝(共通),d312db83-a6bd-4b38-8347-28c2b59579d8,,,,,50304 9,0,0
1471981638,21_平日(共通),f9e315af-7380-445c-a72a-28ca1c588351,,,,,50304 9,0,0
1471981638,21_平日(共通),45deba0f-ac27-4c20-8bf9-401408e39e21,,,,,50304 9,0,0
1471981638,21_平日(共通),4f8e63ab-90a1-43f8-8bf8-3d8c4e0576aa,,,,,50304 9,0,0
1471981638,21_日祝(共通),2337efb7-7dff-4734-a846-3c31f47bfb70,,,,,50304 9,0,0
1471981638,21_平日(共通),5cd36ef9-f7a8-40bd-bee8-3be72df6ebdb,,,,,50304 9,0,0
1471981638,21_日祝(共通),377b7ebc-1a92-4192-a75c-3bddea64cf53,,,,,50304 9,0,0
1471981638,21_平日(共通),3a7dad3a-9b67-4590-a6b0-412a5107b8fe,,,,,50304 9,0,0
1471981638,21_平日(共通),50e4487d-dfb7-4d27-8393-417b074fd90d,,,,,50304 9,0,0
1471981638,21_日祝(共通),65e216f3-2f33-43d4-b965-35d55eb56948,,,,,50304 9,0,0
1471981638,21_日祝(共通),31e374c6-94d7-4305-85fb-327c1ff87137,,,,,50304 9,0,0
1471981638,21_日祝(共通),d60925a7-e113-4d46-883d-568d69cd6109,,,,,50304 9,0,0
1471981638,21_土曜(共通),92eca29c-fd5d-4148-b69f-5ac80682a7ae,,,,,50304 9,0,0
1471981638,21_平日(共通),41c538d7-0c92-4318-ad00-532a3c9f60a8,,,,,50304 9,0,0
1471981638,21_日祝(共通),5c75bfc8-2e09-45d6-a52b-52d9a5650890,,,,,50304 9,0,0
1471981638,21_平日(共通),2acf672a-73da-47d7-9bf9-490e7a79d07d,,,,,50304 9,0,0
1471981638,21_平日(共通),d4fd5207-b717-4341-9a18-46475a0166bf,,,,,50304 9,0,0
1471981638,21_日祝(共通),79d22f5c-84b0-4a86-a0f0-488073c93846,,,,,50304 9,0,0
1471981638,21_土曜(共通),b8fdb050-02a2-4b0a-91e9-4e7e2a6ffbf8,,,,,50304 9,0,0
1471981638,21_平日(共通),d705d2a0-b301-4111-89a3-d75efd95eda5,,,,,50304 9,0,0
1471981638,21_土曜(共通),5a480fce-99c3-4021-85fa-dbf9da4436c2,,,,,50304 9,0,0
1471981638,21_土曜(共通),4c8b2b20-072f-4f4d-877c-e6ee54098aec,,,,,50304 9,0,0
1471981638,21_平日(共通),63a58f1a-8306-4202-b2bc-e602b35c9334,,,,,50304 9,0,0
1471981638,21_日祝(共通),b20f505f-4311-4166-9654-e7b48fbd16be,,,,,50304 9,0,0
1471981638,21_土曜(共通),3e5a4cf0-edf2-4ab7-9813-e4e85d937736,,,,,50304 9,0,0
1471981638,21_日祝(共通),01c58e4f-6098-493b-b635-e45dda39fba2,,,,,50304 9,0,0
1471981638,21_土曜(共通),890ab4a1-b0be-4141-987e-df9df6fd06d6,,,,,50304 9,0,0
1471981638,21_日祝(共通),8b932b19-0502-4a2c-907a-defb338393c9,,,,,50304 9,0,0
1471981638,21_日祝(共通),d1b0d882-e918-47db-b654-efc95939d7fc,,,,,50304 9,0,0
1471981638,21_日祝(共通),35bcbefc-29e9-40f8-801e-f24c34993304,,,,,50304 9,0,0
1471981638,21_平日(共通),dccf7851-a941-4fda-92fc-ec1650f6131d,,,,,50304 9,0,0
1471981638,21_日祝(共通),d2e34a91-5ae2-421b-ae6f-ee238a6fca52,,,,,50304 9,0,0
1471981638,21_平日(共通),59be2e7a-3467-40cd-b2c9-e8e17a7091dd,,,,,50304 9,0,0
1471981638,21_平日(共通),f4f29cb4-2fa1-4e16-94b8-fc74e28d1baf,,,,,50304 9,0,0
1471981638,21_平日(共通),f80d1783-29df-4487-810f-f6fe036a266e,,,,,50304 9,0,0
1471981638,21_土曜(共通),03ff7304-9916-4bfd-8d8c-f832f510f8d8,,,,,50304 9,0,0
1471981638,21_土曜(共通),8ca18556-cb63-4a18-9bdd-a67414a2cca8,,,,,50304 9,0,0
1471981638,21_平日(共通),7c76dc57-7cbd-46e9-9117-a7e6f6665d11,,,,,50304 9,0,0
1471981638,21_土曜(共通),b522e00b-d703-4e75-9596-ae370ce3a3bc,,,,,50304 9,0,0
1471981638,21_平日(共通),bd0ad342-f831-47eb-924d-b05d35d19939,,,,,50304 9,0,0
1471981638,21_平日(共通),5b3effc0-3e9e-4f3e-b98b-af729185eaea,,,,,50304 9,0,0
1471981638,21_土曜(共通),c2bd85ce-2241-4d2f-b762-ad5fcee36916,,,,,50304 9,0,0
1471981638,21_土曜(共通),b0caa129-7a47-433a-b2c5-b479ede27791,,,,,50304 9,0,0
1471981638,21_平日(共通),3ad2b089-6546-49da-ba3c-b3ae5e40599d,,,,,50304 9,0,0
1471981638,21_日祝(共通),745ad239-254f-45bf-b697-b6ae61612c35,,,,,50304 9,0,0
1471981638,21_日祝(共通),d05aa506-a4a0-4422-b1e0-b988e86e7b88,,,,,50304 9,0,0
1471981638,21_土曜(共通),7859c825-ab48-4062-8568-becff9a7257b,,,,,50304 9,0,0
1471981638,21_土曜(共通),c2af6124-a6c3-4619-8725-bf67ec11504f,,,,,50304 9,0,0
1471981638,21_日祝(共通),4821ff19-bc9b-4cf4-a1b1-bc80a117afcd,,,,,50304 9,0,0
1471981638,21_日祝(共通),3a22151d-f503-4ec2-8082-c6addbe53eee,,,,,50304 9,0,0
1471981638,21_土曜(共通),889bc088-8197-4f44-bd9f-cfc1fb08608d,,,,,50304 9,0,0
1471981638,21_平日(共通),ae234b78-f017-46a0-84e5-d00712be3c94,,,,,50304 9,0,0
1471981638,21_日祝(共通),6928a338-350a-4de4-9320-ce9c5efad905,,,,,50304 9,0,0
1471981638,21_土曜(共通),b5ea4c44-40ba-4693-b8ab-ca2208af7592,,,,,50304 9,0,0
1471981638,21_日祝(共通),608d0dd3-d89d-4a3b-9772-ffb9b0aa5bbd,,,,,50304 9,0,0
4127997482,35_平日(共通),7e0f19ee-f095-4d6c-bb4e-e066c3afbd18,,,,,90428 9,0,0
3121747758,24_土曜(共通),c50e16d2-9fb9-49ba-9cb1-4cdf501b7597,,,,,41632 9,0,0
3121747758,24_土曜(共通),ed7a78e0-bbeb-4ccf-8249-52f57d5c0d23,,,,,41632 9,0,0
3121747758,24_土曜(共通),ad98d739-c10c-4857-9527-5b41dfd72f93,,,,,41632 9,0,0
3121747758,24_平日(共通),f247ac9d-f35a-45c6-86f2-383746093076,,,,,41632 9,0,0
3121747758,24_日祝(共通),7e409b7e-2722-4748-abc3-45667d81a61a,,,,,41632 9,0,0
3121747758,24_土曜(共通),18f7eb46-4067-440a-a379-4458423b3249,,,,,41632 9,0,0
3121747758,24_平日(共通),f9594c30-3a89-4adf-9025-3c784dd98150,,,,,41632 9,0,0
3121747758,24_日祝(共通),ed821d25-fcd9-4465-b94b-2953a3fba923,,,,,41632 9,0,0
3121747758,24_日祝(共通),18252d69-2dfe-4bfa-b2f4-239a4b0b59a9,,,,,41632 9,0,0
3121747758,24_日祝(共通),ea2dcaec-4531-449c-a29d-1b04b80a50d4,,,,,41632 9,0,0
3121747758,24_平日(共通),c75d5e06-e0ad-4ddb-abce-12b3f88497ca,,,,,41632 9,0,0
3121747758,24_平日(共通),d82f3169-f20e-4996-bbe6-0ebaa8741c01,,,,,41632 9,0,0
3121747758,24_日祝(共通),1466f0c6-1874-46c0-9093-0caf093bb70d,,,,,41632 9,0,0
3121747758,24_土曜(共通),c3e863ac-7cbd-45ed-b3b1-73bc69f6ec9f,,,,,41632 9,0,0
3121747758,24_日祝(共通),aefd09ba-cc71-4535-bf58-756db7af5472,,,,,41632 9,0,0
3121747758,24_土曜(共通),b9bdc617-24ba-469f-81fd-6b0ff9eb9ace,,,,,41632 9,0,0
3121747758,24_平日(共通),8fb4336e-e87b-4e76-a4e6-5da37309e72a,,,,,41632 9,0,0
3121747758,24_平日(共通),c2493e56-98da-4a48-9d3d-98b860d87f95,,,,,41632 9,0,0
3121747758,24_土曜(共通),fc70c8ea-8196-420e-b060-f00b7df41aef,,,,,41632 9,0,0
3121747758,24_土曜(共通),9d303a41-724c-4077-b59c-c1affb7a6ca0,,,,,41632 9,0,0
3121747758,24_日祝(共通),5261e77b-c711-4328-b822-bf680703bca4,,,,,41632 9,0,0
3121747758,24_日祝(共通),398a8f8e-fd42-4de5-be87-b11c37e7f894,,,,,41632 9,0,0
3121747758,24_平日(共通),c4f0c0b1-78b9-4fcf-b7c1-a85e7aecf9ca,,,,,41632 9,0,0
3672136958,51_日祝(共通),7ca5f6dd-3cba-474e-a7d6-5696b6ecbd94,,,,,80405 0,0,0
3672136958,51_平日(共通),f6937713-8fec-4c00-9dac-596ad05e5c92,,,,,80405 0,0,0
3672136958,51_平日(共通),312b8268-18ec-4bef-98ca-50cdbe8323bf,,,,,80405 0,0,0
3672136958,51_日祝(共通),202a2810-e0c3-4491-82e8-50e6f9c1ac09,,,,,80405 0,0,0
3672136958,51_日祝(共通),ffc32763-965b-4327-8cb7-4dd320d3b58f,,,,,80405 0,0,0
3672136958,51_平日(共通),b9181fca-844c-4047-824f-50a8140f9e91,,,,,80405 0,0,0
3672136958,51_日祝(共通),9d5cae42-7511-4c1c-b09a-30723b900735,,,,,80405 0,0,0
3672136958,51_平日(共通),79651ddf-291c-4088-b092-3031a3720e37,,,,,80405 0,0,0
3672136958,51_平日(共通),dd81ca7f-71db-4087-9702-30577180c1d9,,,,,80405 0,0,0
3672136958,51_土曜(共通),0f6bfefc-d651-4023-af09-34ee52ea7001,,,,,80405 0,0,0
3672136958,51_平日(共通),f68cacf2-31a2-4d74-87fd-402247b6b5ea,,,,,80405 0,0,0
3672136958,51_平日(共通),77e66cf1-cf58-4db7-9036-0adf62a8c9fd,,,,,80405 0,0,0
3672136958,51_平日(共通),bcf02d22-7835-41bf-81a4-0a14103371f4,,,,,80405 0,0,0
3672136958,51_土曜(共通),bec149ab-a6ad-404b-a843-06d993cba8af,,,,,80405 0,0,0
3672136958,51_土曜(共通),163128bd-1389-4468-9dff-055c0231d728,,,,,80405 0,0,0
3672136958,51_日祝(共通),7d0712f4-60ed-49c8-8e57-0ecabef1ee32,,,,,80405 0,0,0
3672136958,51_土曜(共通),e82b9f39-f5ce-4b4e-a3dd-10ebd314f69a,,,,,80405 0,0,0
3672136958,51_日祝(共通),f32bfbdd-db5d-4fda-92ec-2a8b371ef56c,,,,,80405 0,0,0
3672136958,51_日祝(共通),5d98781e-d545-4468-b5a1-65b6c11f6168,,,,,80405 0,0,0
3672136958,51_平日(共通),dd5bb632-bb85-489a-bd25-62bb72d9f36e,,,,,80405 0,0,0
3672136958,51_土曜(共通),ff6045ee-51cf-48dd-b13d-5ba661601919,,,,,80405 0,0,0
3672136958,51_日祝(共通),848b426b-a825-4d77-970f-752315b4b600,,,,,80405 0,0,0
3672136958,51_日祝(共通),bc64a2a7-26b4-4a99-9900-7d07520e6c48,,,,,80405 0,0,0
3672136958,51_土曜(共通),0a0aea33-44b3-4d82-a116-8001aa7ebb12,,,,,80405 0,0,0
3672136958,51_日祝(共通),17fc5535-b102-41bc-b478-95b194c8c7bb,,,,,80405 0,0,0
3672136958,51_平日(共通),44c172ec-aa3f-4b8f-9004-965c1e916704,,,,,80405 0,0,0
3672136958,51_日祝(共通),1c4d536d-05c6-49e7-90b9-92945f72f3b7,,,,,80405 0,0,0
3672136958,51_平日(共通),68a62a4b-b5ec-461e-b940-91177872ccbf,,,,,80405 0,0,0
3672136958,51_土曜(共通),82196906-bcb0-4557-8009-9ff03178e255,,,,,80405 0,0,0
3672136958,51_平日(共通),207c6267-e3fb-4ce8-9b73-a579f1fd1666,,,,,80405 0,0,0
3672136958,51_日祝(共通),74f20d17-73b2-473d-b2c8-dc6d39c55eb4,,,,,80405 0,0,0
3672136958,51_平日(共通),60cd89ba-db92-41ec-b1f3-dbd2c74fcd06,,,,,80405 0,0,0
3672136958,51_平日(共通),b076cb11-1271-4378-97f9-dba7f6c55135,,,,,80405 0,0,0
3672136958,51_土曜(共通),a387d2c8-05f9-4e93-aeb4-df3be856a81a,,,,,80405 0,0,0
3672136958,51_平日(共通),06f71e01-3126-4714-9edb-dd92ff304bc0,,,,,80405 0,0,0
3672136958,51_日祝(共通),d7eca146-76b2-4397-8b57-e574b1c3e3ac,,,,,80405 0,0,0
3672136958,51_日祝(共通),9773fb6d-b050-4f75-8ed7-e725b6a54cc3,,,,,80405 0,0,0
3672136958,51_日祝(共通),af449fd7-3736-4568-a738-e9560a155bc3,,,,,80405 0,0,0
3672136958,51_平日(共通),ecd3f6ce-cce0-4fe3-8e31-ef8bd59b0410,,,,,80405 0,0,0
3672136958,51_土曜(共通),00cec825-be3b-4660-9bd7-f2769ba8f6ba,,,,,80405 0,0,0
3672136958,51_日祝(共通),8581ffc7-7e57-4217-a953-f880157c1eb6,,,,,80405 0,0,0
3672136958,51_平日(共通),444d6046-3635-4066-9a9b-f41ad35c7c59,,,,,80405 0,0,0
3672136958,51_平日(共通),8c6df188-7e29-41fe-b8de-f4485e0e3108,,,,,80405 0,0,0
3672136958,51_平日(共通),d8976c07-442e-44e4-b919-fc9bee8a4a4c,,,,,80405 0,0,0
3672136958,51_土曜(共通),b752cd07-53ac-4b62-a1fb-fd6c292e85b0,,,,,80405 0,0,0
3672136958,51_土曜(共通),b3e40d18-0669-4ae1-9bc1-c08979830f65,,,,,80405 0,0,0
3672136958,51_土曜(共通),595c6d37-414a-4ccd-9cdb-bd1915241e65,,,,,80405 0,0,0
3672136958,51_土曜(共通),447b17d5-f2d4-41f8-99b8-c234debc6e39,,,,,80405 0,0,0
3672136958,51_土曜(共通),8efc6a46-237e-4350-87a5-c6b16cb2128d,,,,,80405 0,0,0
3672136958,51_土曜(共通),b20e5480-4724-46ef-9ba7-c63025c7bba0,,,,,80405 0,0,0
3672136958,51_土曜(共通),7badada6-15f6-42bb-82ca-c6501ce2c573,,,,,80405 0,0,0
3672136958,51_平日(共通),fd64027c-59e0-434e-a1da-ce960df32830,,,,,80405 0,0,0
3672136958,51_平日(共通),8f7894f5-f7de-4ff4-b102-d12f9624bbbb,,,,,80405 0,0,0
3672136958,51_平日(共通),087e1326-25bf-4a6f-ac7f-ac5851445d7b,,,,,80405 0,0,0
3672136958,51_平日(共通),b705c5dc-0df6-4e49-825d-b272fa9f0d06,,,,,80405 0,0,0
2136956995,41_平日(共通),c56263a3-ee42-4a47-8d04-733db2dafe91,,,,,80226 0,0,0
3417915761,16_平日(共通),69e53abd-2d74-4808-959f-8774cc849216,市役所経由,,,,30302 0,0,0
3417915761,16_平日(共通),3d73ef69-4994-49cc-9058-e6a566d6bffd,市役所経由,,,,30302 0,0,0
1342502491,37_平日(共通),6aa94018-10b6-4f5a-83a9-6ce672571c8b,,,,,91091 0,0,0
1342502491,37_平日(共通),da960c7c-fe7d-4a7f-9697-50dfaf3da018,,,,,91091 0,0,0
2196302066,15_平日(共通),f1537b82-1179-4b74-9923-12d32fcbe25a,東雲経由,,,,20241 9,0,0
2196302066,15_平日(共通),9f2c1f87-7486-4f62-9d81-1b256586ae58,東雲経由,,,,20241 9,0,0
2414589742,37_日祝(共通),852c2503-2541-4510-83f9-1d0455817b08,,,,,90911 0,0,0
2414589742,37_土曜(共通),d95aec40-5168-4805-9662-194175fa6b4d,,,,,90911 0,0,0
2414589742,37_日祝(共通),917988ea-38ae-450f-ab62-266d56ad808e,,,,,90911 0,0,0
2414589742,37_平日(共通),3d764600-201e-46f8-9ced-2b518b500979,,,,,90911 0,0,0
2414589742,37_平日(共通),c34523b1-b622-4a81-afeb-29eafdc595dc,,,,,90911 0,0,0
2414589742,37_平日(共通),a93d627b-0394-4000-9a77-1287f736f9c3,,,,,90911 0,0,0
2414589742,37_土曜(共通),99af753c-5706-4a0d-9887-10107fd0593f,,,,,90911 0,0,0
2414589742,37_平日(共通),b2576cec-a106-44e1-b807-08aa621ba004,,,,,90911 0,0,0
2414589742,37_平日(共通),2f0ca085-85dc-4869-ab35-55b912fe87f2,,,,,90911 0,0,0
2414589742,37_日祝(共通),8794e93b-05cd-4a19-8cf2-46c0ff28cd06,,,,,90911 0,0,0
2414589742,37_土曜(共通),a595eb8f-b8a2-444c-9d7a-4a44d9c1600e,,,,,90911 0,0,0
2414589742,37_日祝(共通),34a1af1d-294f-4314-ad39-3f061be60423,,,,,90911 0,0,0
2414589742,37_平日(共通),ae58f1f4-04b8-4d51-b173-3f62b0893fdf,,,,,90911 0,0,0
2414589742,37_平日(共通),0d960e81-9de8-4078-bf0b-3ea78ce8c9f6,,,,,90911 0,0,0
2414589742,37_土曜(共通),8ea5de97-bf90-4da6-9255-37dcc2655aff,,,,,90911 0,0,0
2414589742,37_平日(共通),e141501d-01ec-4a97-ae13-686de15f7c80,,,,,90911 0,0,0
2414589742,37_日祝(共通),24cae309-2bc7-4092-95de-9bd545ab5370,,,,,90911 0,0,0
2414589742,37_平日(共通),20b1ac6d-e248-496b-8969-9aa0bfbdacb8,,,,,90911 0,0,0
2414589742,37_平日(共通),7bbe4481-ff41-46f6-a93a-9e265d1c3ce4,,,,,90911 0,0,0
2414589742,37_日祝(共通),61655626-52e7-4b7a-8422-f4e4068a58df,,,,,90911 0,0,0
2414589742,37_土曜(共通),edfa7e4f-0bfc-4efd-9fed-f6e36b8ce01d,,,,,90911 0,0,0
2414589742,37_土曜(共通),0d99ec42-9c0f-4376-922e-f2a5f364c024,,,,,90911 0,0,0
2414589742,37_土曜(共通),129ebb87-c393-420a-aaa9-f0e8a1cbf72c,,,,,90911 0,0,0
2414589742,37_日祝(共通),9a09712f-8b1d-4b05-8be2-e5caae4c83cb,,,,,90911 0,0,0
2414589742,37_日祝(共通),57f6ae37-bbe3-4a76-b842-e895778559c8,,,,,90911 0,0,0
2414589742,37_平日(共通),61c4440e-ecab-4a0a-abd6-e2df923f16c0,,,,,90911 0,0,0
2414589742,37_日祝(共通),f386773d-de99-41ee-85bf-dabaf1dc54ef,,,,,90911 0,0,0
2414589742,37_平日(共通),614af1df-8b2b-467d-bacc-be613899b9e1,,,,,90911 0,0,0
2414589742,37_土曜(共通),bb1aa797-f8b9-4d83-b717-a9bd26502cc7,,,,,90911 0,0,0
2414589742,37_土曜(共通),a98a25df-0a74-495b-922f-b9cd692d3df7,,,,,90911 0,0,0
3983799360,15_土曜(共通),39c2d8ac-6f47-4f69-bd69-6f94d30cf697,,,,,20318 9,0,0
3983799360,15_平日(共通),747f7151-822f-4228-a111-86ddf5259112,,,,,20318 9,0,0
3983799360,15_土曜(共通),b0f554a1-7425-461c-975f-3d6713f2314e,,,,,20318 9,0,0
3983799360,15_日祝(共通),104fe647-850a-4061-a012-5467ee6976a3,,,,,20318 9,0,0
3983799360,15_平日(共通),005c0bc2-0a5f-4245-b47a-00e93ce2e9b5,,,,,20318 9,0,0
3983799360,15_日祝(共通),1913445a-28b1-4af1-856b-0d217982e859,,,,,20318 9,0,0
3983799360,15_日祝(共通),c284c805-7ba6-4089-86c8-29fc528830a6,,,,,20318 9,0,0
